codigo_producto,caja_grosor_mm,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto
BR0154,5,400.0,300.0,234.0
BR0154,5,400.0,299.0,224.0
BR0155,5,400.0,299.0,234.0
BR0155,5,393.0,294.0,221.0
BR0155,5,396.0,295.0,227.0
BR0155,5,398.0,297.0,219.0
BR0155,5,398.0,297.0,229.0
BR0155,5,396.0,295.0,219.0
BR0155,5,396.0,295.0,229.0
BR0155,5,400.0,300.0,214.0
BR0155,5,390.0,296.0,229.0
BR0155,5,396.0,295.0,224.0
BR0155,5,390.0,292.0,220.0
BR0155,5,400.0,300.0,229.0
BR0155,5,396.0,295.0,214.0
BR0155,5,400.0,300.0,224.0
BR0155,5,390.0,292.0,222.0
BR0155,5,398.0,297.0,224.0
BR0155,5,397.0,296.0,224.0
BR0155,5,400.0,300.0,234.0
BR0155,5,390.0,292.0,225.0
BR0155,5,400.0,299.0,224.0
BR0156,5,390.0,292.0,195.0
BR0156,5,400.0,300.0,194.0
BR0156,5,390.0,292.0,191.0
BR0156,5,400.0,300.0,183.0
BR0156,5,394.0,295.0,189.0
BR0156,5,396.0,295.0,194.0
BR0156,5,398.0,297.0,194.0
BR0156,5,394.0,293.0,189.0
BR0156,5,391.0,292.0,198.0
BR0156,5,398.0,297.0,189.0
BR0156,5,398.0,297.0,199.0
BR0156,5,400.0,300.0,188.0
BR0156,5,398.0,297.0,184.0
BR0156,5,400.0,300.0,183.0
BR0156,5,394.0,295.0,194.0
BR0156,5,400.0,300.0,199.0
BR0156,5,396.0,295.0,189.0
BR0156,5,393.0,294.0,201.0
BR0157,5,396.0,295.0,273.0
BR0157,5,396.0,295.0,266.0
BR0157,5,400.0,299.0,260.0
BR0157,5,396.0,295.0,268.0
BR0157,5,396.0,295.0,288.0
BR0157,5,405.0,300.0,265.0
BR0157,5,390.0,292.0,281.0
BR0157,5,398.0,297.0,288.0
BR0157,5,398.0,297.0,283.0
BR0157,5,400.0,300.0,270.0
BR0157,5,396.0,295.0,283.0
BR0157,5,400.0,300.0,260.0
BR0157,5,389.0,290.0,281.0
BR0157,5,400.0,300.0,290.0
BR0157,5,390.0,292.0,276.0
BR0157,5,400.0,300.0,280.0
BR0157,5,400.0,300.0,285.0
BR0157,5,400.0,300.0,265.0
BR0157,5,400.0,301.0,267.0
BR0157,5,398.0,297.0,278.0
BR0157,5,396.0,295.0,278.0
BR0158,5,394.0,295.0,177.0
BR0158,5,390.0,292.0,182.0
BR0158,5,400.0,300.0,183.0
BR0158,5,394.0,295.0,189.0
BR0158,5,398.0,297.0,179.0
BR0158,5,394.0,293.0,189.0
BR0158,5,398.0,297.0,189.0
BR0158,5,400.0,300.0,173.0
BR0158,5,396.0,295.0,181.0
BR0158,5,396.0,295.0,179.0
BR0158,5,400.0,300.0,188.0
BR0158,5,398.0,297.0,184.0
BR0158,5,400.0,300.0,183.0
BR0158,5,396.0,295.0,184.0
BR0158,5,398.0,297.0,174.0
BR0158,5,395.0,294.0,180.0
BR0158,5,396.0,295.0,189.0
BR0158,5,400.0,298.0,182.0
BR0158,5,400.0,300.0,178.0
BR0158,5,390.0,292.0,185.0
BR0159,5,394.0,295.0,177.0
BR0159,5,390.0,292.0,182.0
BR0159,5,400.0,300.0,183.0
BR0159,5,394.0,295.0,189.0
BR0159,5,398.0,297.0,179.0
BR0159,5,394.0,293.0,189.0
BR0159,5,398.0,297.0,189.0
BR0159,5,400.0,300.0,173.0
BR0159,5,396.0,295.0,181.0
BR0159,5,396.0,295.0,179.0
BR0159,5,400.0,300.0,188.0
BR0159,5,398.0,297.0,184.0
BR0159,5,400.0,300.0,183.0
BR0159,5,396.0,295.0,184.0
BR0159,5,398.0,297.0,174.0
BR0159,5,396.0,295.0,174.0
BR0159,5,395.0,294.0,180.0
BR0159,5,396.0,295.0,189.0
BR0159,5,400.0,298.0,182.0
BR0159,5,400.0,300.0,178.0
BR0159,5,390.0,292.0,185.0
BR0160,5,394.0,295.0,177.0
BR0160,5,390.0,292.0,182.0
BR0160,5,400.0,300.0,183.0
BR0160,5,394.0,295.0,189.0
BR0160,5,398.0,297.0,179.0
BR0160,5,394.0,293.0,189.0
BR0160,5,398.0,297.0,189.0
BR0160,5,400.0,300.0,173.0
BR0160,5,396.0,295.0,181.0
BR0160,5,396.0,295.0,179.0
BR0160,5,400.0,300.0,188.0
BR0160,5,398.0,297.0,184.0
BR0160,5,400.0,300.0,183.0
BR0160,5,396.0,295.0,184.0
BR0160,5,398.0,297.0,174.0
BR0160,5,396.0,295.0,174.0
BR0160,5,395.0,294.0,180.0
BR0160,5,396.0,295.0,189.0
BR0160,5,400.0,298.0,182.0
BR0160,5,400.0,300.0,178.0
BR0160,5,390.0,292.0,185.0
BR0161,5,390.0,292.0,211.0
BR0161,5,390.0,292.0,212.0
BR0161,5,398.0,297.0,199.0
BR0161,5,400.0,298.0,204.0
BR0161,5,396.0,295.0,209.0
BR0161,5,396.0,295.0,211.0
BR0161,5,400.0,300.0,204.0
BR0161,5,400.0,300.0,214.0
BR0161,5,396.0,295.0,204.0
BR0161,5,396.0,295.0,214.0
BR0161,5,400.0,300.0,199.0
BR0161,5,398.0,297.0,209.0
BR0161,5,393.0,294.0,216.0
BR0161,5,396.0,295.0,202.0
BR0161,5,398.0,297.0,204.0
BR0162,5,400.0,299.0,234.0
BR0162,5,398.0,297.0,237.0
BR0162,5,396.0,295.0,249.0
BR0162,5,400.0,300.0,250.0
BR0162,5,398.0,297.0,249.0
BR0162,5,398.0,297.0,239.0
BR0162,5,400.0,300.0,245.0
BR0162,5,400.0,298.0,255.0
BR0162,5,400.0,300.0,229.0
BR0162,5,396.0,295.0,242.0
BR0162,5,396.0,295.0,239.0
BR0162,5,400.0,300.0,255.0
BR0162,5,391.0,292.0,239.0
BR0162,5,393.0,294.0,236.0
BR0162,5,396.0,295.0,254.0
BR0162,5,400.0,300.0,234.0
BR0163,5,400.0,299.0,234.0
BR0163,5,398.0,297.0,237.0
BR0163,5,396.0,295.0,227.0
BR0163,5,398.0,297.0,229.0
BR0163,5,398.0,297.0,239.0
BR0163,5,396.0,295.0,229.0
BR0163,5,400.0,300.0,245.0
BR0163,5,390.0,296.0,229.0
BR0163,5,396.0,295.0,224.0
BR0163,5,400.0,300.0,229.0
BR0163,5,400.0,300.0,224.0
BR0163,5,396.0,295.0,242.0
BR0163,5,396.0,295.0,239.0
BR0163,5,391.0,292.0,239.0
BR0163,5,393.0,294.0,236.0
BR0163,5,398.0,297.0,224.0
BR0163,5,397.0,296.0,224.0
BR0163,5,400.0,300.0,234.0
BR0163,5,400.0,299.0,224.0
BR0164,5,398.0,297.0,159.0
BR0164,5,400.0,300.0,168.0
BR0164,5,390.0,292.0,168.0
BR0164,5,400.0,300.0,173.0
BR0164,5,400.0,300.0,158.0
BR0164,5,396.0,295.0,169.0
BR0164,5,394.0,295.0,173.0
BR0164,5,390.0,292.0,173.0
BR0164,5,396.0,295.0,172.0
BR0165,5,400.0,300.0,194.0
BR0165,5,390.0,292.0,211.0
BR0165,5,390.0,292.0,212.0
BR0165,5,398.0,297.0,199.0
BR0165,5,398.0,297.0,219.0
BR0165,5,400.0,298.0,204.0
BR0165,5,396.0,295.0,209.0
BR0165,5,396.0,295.0,219.0
BR0165,5,396.0,295.0,211.0
BR0165,5,400.0,300.0,204.0
BR0165,5,400.0,300.0,214.0
BR0165,5,396.0,295.0,204.0
BR0165,5,390.0,292.0,220.0
BR0165,5,396.0,295.0,214.0
BR0165,5,400.0,300.0,199.0
BR0165,5,398.0,297.0,209.0
BR0165,5,393.0,294.0,216.0
BR0165,5,396.0,295.0,202.0
BR0165,5,393.0,294.0,201.0
BR0165,5,398.0,297.0,204.0
BR0166,5,398.0,297.0,159.0
BR0166,5,400.0,300.0,168.0
BR0166,5,390.0,292.0,168.0
BR0166,5,400.0,300.0,158.0
BR0166,5,398.0,297.0,154.0
BR0166,5,394.0,295.0,158.0
BR0167,5,400.0,300.0,168.0
BR0167,5,390.0,292.0,168.0
BR0167,5,400.0,300.0,158.0
BR0167,5,396.0,295.0,169.0
BR0167,5,396.0,295.0,172.0
BR0168,5,393.0,294.0,221.0
BR0168,5,396.0,295.0,227.0
BR0168,5,398.0,297.0,219.0
BR0168,5,396.0,295.0,219.0
BR0168,5,400.0,300.0,214.0
BR0168,5,396.0,295.0,224.0
BR0168,5,390.0,292.0,220.0
BR0168,5,396.0,295.0,214.0
BR0168,5,400.0,300.0,224.0
BR0168,5,390.0,292.0,222.0
BR0168,5,398.0,297.0,209.0
BR0168,5,393.0,294.0,216.0
BR0168,5,398.0,297.0,224.0
BR0168,5,397.0,296.0,224.0
BR0168,5,390.0,292.0,225.0
BR0168,5,400.0,299.0,224.0
BR0169,5,400.0,299.0,234.0
BR0169,5,398.0,297.0,237.0
BR0169,5,393.0,294.0,221.0
BR0169,5,396.0,295.0,227.0
BR0169,5,398.0,297.0,219.0
BR0169,5,398.0,297.0,229.0
BR0169,5,396.0,295.0,219.0
BR0169,5,398.0,297.0,239.0
BR0169,5,396.0,295.0,229.0
BR0169,5,400.0,300.0,214.0
BR0169,5,390.0,296.0,229.0
BR0169,5,396.0,295.0,224.0
BR0169,5,400.0,300.0,229.0
BR0169,5,400.0,300.0,224.0
BR0169,5,396.0,295.0,242.0
BR0169,5,396.0,295.0,239.0
BR0169,5,391.0,292.0,239.0
BR0169,5,393.0,294.0,236.0
BR0169,5,398.0,297.0,224.0
BR0169,5,397.0,296.0,224.0
BR0169,5,400.0,300.0,234.0
BR0169,5,390.0,292.0,225.0
BR0169,5,400.0,299.0,224.0
BR0170,5,398.0,297.0,159.0
BR0170,5,400.0,300.0,168.0
BR0170,5,390.0,292.0,168.0
BR0170,5,400.0,300.0,158.0
BR0170,5,398.0,297.0,154.0
BR0170,5,394.0,295.0,158.0
BR0171,5,394.0,295.0,177.0
BR0171,5,390.0,292.0,182.0
BR0171,5,390.0,292.0,191.0
BR0171,5,400.0,300.0,183.0
BR0171,5,394.0,295.0,189.0
BR0171,5,398.0,297.0,179.0
BR0171,5,394.0,293.0,189.0
BR0171,5,398.0,297.0,189.0
BR0171,5,400.0,300.0,173.0
BR0171,5,396.0,295.0,181.0
BR0171,5,396.0,295.0,179.0
BR0171,5,400.0,300.0,188.0
BR0171,5,398.0,297.0,184.0
BR0171,5,400.0,300.0,183.0
BR0171,5,390.0,292.0,177.0
BR0171,5,396.0,295.0,184.0
BR0171,5,398.0,297.0,174.0
BR0171,5,396.0,295.0,174.0
BR0171,5,395.0,294.0,180.0
BR0171,5,396.0,295.0,189.0
BR0171,5,400.0,298.0,182.0
BR0171,5,400.0,300.0,178.0
BR0171,5,390.0,292.0,185.0
BR0172,5,400.0,299.0,234.0
BR0172,5,390.0,292.0,261.0
BR0172,5,400.0,299.0,260.0
BR0172,5,398.0,297.0,237.0
BR0172,5,396.0,295.0,249.0
BR0172,5,400.0,300.0,250.0
BR0172,5,398.0,297.0,249.0
BR0172,5,398.0,297.0,239.0
BR0172,5,400.0,300.0,260.0
BR0172,5,400.0,300.0,245.0
BR0172,5,400.0,298.0,255.0
BR0172,5,396.0,295.0,242.0
BR0172,5,396.0,295.0,239.0
BR0172,5,400.0,300.0,255.0
BR0172,5,396.0,295.0,254.0
BR0172,5,400.0,300.0,234.0
BR0173,5,400.0,299.0,234.0
BR0173,5,398.0,297.0,237.0
BR0173,5,396.0,295.0,227.0
BR0173,5,398.0,297.0,219.0
BR0173,5,398.0,297.0,229.0
BR0173,5,396.0,295.0,219.0
BR0173,5,398.0,297.0,239.0
BR0173,5,396.0,295.0,229.0
BR0173,5,400.0,300.0,214.0
BR0173,5,390.0,296.0,229.0
BR0173,5,396.0,295.0,224.0
BR0173,5,400.0,300.0,229.0
BR0173,5,400.0,300.0,224.0
BR0173,5,396.0,295.0,239.0
BR0173,5,391.0,292.0,239.0
BR0173,5,393.0,294.0,236.0
BR0173,5,398.0,297.0,224.0
BR0173,5,397.0,296.0,224.0
BR0173,5,400.0,300.0,234.0
BR0173,5,390.0,292.0,225.0
BR0173,5,400.0,299.0,224.0
BR0174,5,394.0,295.0,177.0
BR0174,5,390.0,292.0,182.0
BR0174,5,400.0,300.0,183.0
BR0174,5,394.0,295.0,189.0
BR0174,5,398.0,297.0,179.0
BR0174,5,394.0,293.0,189.0
BR0174,5,398.0,297.0,189.0
BR0174,5,400.0,300.0,173.0
BR0174,5,396.0,295.0,181.0
BR0174,5,396.0,295.0,179.0
BR0174,5,400.0,300.0,188.0
BR0174,5,398.0,297.0,184.0
BR0174,5,400.0,300.0,183.0
BR0174,5,396.0,295.0,184.0
BR0174,5,398.0,297.0,174.0
BR0174,5,396.0,295.0,174.0
BR0174,5,395.0,294.0,180.0
BR0174,5,396.0,295.0,189.0
BR0174,5,400.0,298.0,182.0
BR0174,5,400.0,300.0,178.0
BR0174,5,390.0,292.0,185.0
BR0175,5,400.0,300.0,296.0
BR0175,5,396.0,295.0,308.0
BR0175,5,398.0,297.0,303.0
BR0175,5,396.0,295.0,298.0
BR0175,5,396.0,295.0,313.0
BR0175,5,390.0,292.0,315.0
BR0175,5,400.0,300.0,311.0
BR0175,5,400.0,300.0,301.0
BR0175,5,400.0,298.0,326.0
BR0175,5,400.0,300.0,316.0
BR0176,5,400.0,265.0,178.0
BR0176,5,400.0,265.0,194.0
BR0176,5,389.0,256.0,192.0
BR0176,5,393.0,258.0,189.0
BR0176,5,393.0,258.0,194.0
BR0176,5,400.0,265.0,183.0
BR0177,5,400.0,265.0,178.0
BR0177,5,400.0,265.0,194.0
BR0177,5,389.0,256.0,192.0
BR0177,5,393.0,258.0,189.0
BR0177,5,393.0,258.0,194.0
BR0177,5,400.0,265.0,183.0
BR0178,5,400.0,265.0,178.0
BR0178,5,400.0,265.0,194.0
BR0178,5,389.0,256.0,192.0
BR0178,5,393.0,258.0,189.0
BR0178,5,393.0,258.0,194.0
BR0178,5,400.0,265.0,183.0
BR0178,5,400.0,260.0,178.0
BR0179,5,398.0,297.0,159.0
BR0179,5,400.0,300.0,168.0
BR0179,5,390.0,292.0,168.0
BR0179,5,400.0,300.0,158.0
BR0179,5,396.0,295.0,169.0
BR0179,5,394.0,295.0,158.0
BR0179,5,396.0,295.0,172.0
BR0180,5,400.0,265.0,178.0
BR0180,5,400.0,265.0,194.0
BR0180,5,389.0,256.0,192.0
BR0180,5,393.0,258.0,189.0
BR0180,5,393.0,258.0,194.0
BR0180,5,400.0,265.0,183.0
BR0181,5,400.0,265.0,178.0
BR0181,5,400.0,265.0,194.0
BR0181,5,389.0,256.0,192.0
BR0181,5,393.0,258.0,189.0
BR0181,5,393.0,258.0,194.0
BR0181,5,400.0,265.0,183.0
BR0182,5,396.0,295.0,273.0
BR0182,5,396.0,295.0,266.0
BR0182,5,400.0,299.0,260.0
BR0182,5,390.0,292.0,271.0
BR0182,5,396.0,295.0,268.0
BR0182,5,405.0,300.0,265.0
BR0182,5,400.0,300.0,270.0
BR0182,5,400.0,300.0,260.0
BR0182,5,396.0,295.0,263.0
BR0182,5,400.0,298.0,255.0
BR0182,5,390.0,292.0,276.0
BR0182,5,400.0,300.0,265.0
BR0182,5,400.0,300.0,255.0
BR0182,5,400.0,301.0,267.0
BR0182,5,398.0,297.0,278.0
BR0182,5,396.0,295.0,278.0
BR0183,5,390.0,262.0,238.0
BR0183,5,400.0,265.0,229.0
BR0183,5,393.0,258.0,249.0
BR0183,5,400.0,265.0,240.0
BR0183,5,400.0,255.0,240.0
BR0183,5,400.0,265.0,234.0
BR0183,5,390.0,262.0,245.0
BR0183,5,400.0,265.0,250.0
BR0183,5,393.0,258.0,244.0
BR0183,5,400.0,265.0,245.0
BR0183,5,400.0,265.0,240.0
BR0184,5,390.0,292.0,211.0
BR0184,5,390.0,292.0,212.0
BR0184,5,393.0,294.0,221.0
BR0184,5,398.0,297.0,219.0
BR0184,5,400.0,298.0,204.0
BR0184,5,396.0,295.0,209.0
BR0184,5,396.0,295.0,219.0
BR0184,5,396.0,295.0,211.0
BR0184,5,400.0,300.0,204.0
BR0184,5,400.0,300.0,214.0
BR0184,5,396.0,295.0,204.0
BR0184,5,390.0,292.0,220.0
BR0184,5,396.0,295.0,214.0
BR0184,5,390.0,292.0,222.0
BR0184,5,400.0,300.0,199.0
BR0184,5,398.0,297.0,209.0
BR0184,5,393.0,294.0,216.0
BR0184,5,398.0,297.0,204.0
BR0185,5,389.0,290.0,281.0
BR0185,5,400.0,265.0,301.0
BR0185,5,400.0,265.0,321.0
BR0185,5,400.0,265.0,296.0
BR0185,5,389.0,290.0,299.0
BR0186,5,400.0,299.0,234.0
BR0186,5,393.0,294.0,221.0
BR0186,5,396.0,295.0,227.0
BR0186,5,398.0,297.0,219.0
BR0186,5,398.0,297.0,229.0
BR0186,5,396.0,295.0,219.0
BR0186,5,396.0,295.0,229.0
BR0186,5,400.0,300.0,214.0
BR0186,5,390.0,296.0,229.0
BR0186,5,396.0,295.0,224.0
BR0186,5,390.0,292.0,220.0
BR0186,5,400.0,300.0,229.0
BR0186,5,396.0,295.0,214.0
BR0186,5,400.0,300.0,224.0
BR0186,5,390.0,292.0,222.0
BR0186,5,398.0,297.0,224.0
BR0186,5,397.0,296.0,224.0
BR0186,5,400.0,300.0,234.0
BR0186,5,390.0,292.0,225.0
BR0186,5,400.0,299.0,224.0
BR0187,5,395.0,265.0,328.0
BR0187,5,393.0,258.0,328.0
BR0187,5,400.0,265.0,301.0
BR0187,5,400.0,265.0,321.0
BR0187,5,389.0,290.0,299.0
BR0188,5,393.0,294.0,221.0
BR0188,5,398.0,297.0,219.0
BR0188,5,400.0,298.0,204.0
BR0188,5,396.0,295.0,209.0
BR0188,5,396.0,295.0,219.0
BR0188,5,396.0,295.0,211.0
BR0188,5,400.0,300.0,204.0
BR0188,5,400.0,300.0,214.0
BR0188,5,390.0,292.0,220.0
BR0188,5,396.0,295.0,214.0
BR0188,5,390.0,292.0,222.0
BR0188,5,398.0,297.0,209.0
BR0188,5,393.0,294.0,216.0
BR0189,5,393.0,258.0,278.0
BR0189,5,400.0,265.0,265.0
BR0189,5,400.0,265.0,255.0
BR0189,5,393.0,258.0,268.0
BR0189,5,400.0,265.0,260.0
BR0189,5,400.0,265.0,275.0
BR0189,5,400.0,265.0,270.0
BR0189,5,403.0,265.0,270.0
BR0189,5,403.0,265.0,275.0
BR0189,5,403.0,265.0,260.0
BR0189,5,393.0,258.0,278.0
BR0189,5,400.0,265.0,265.0
BR0189,5,400.0,265.0,255.0
BR0189,5,393.0,258.0,268.0
BR0189,5,400.0,265.0,260.0
BR0189,5,400.0,265.0,275.0
BR0189,5,400.0,265.0,270.0
BR0189,5,403.0,265.0,270.0
BR0189,5,403.0,265.0,275.0
BR0189,5,403.0,265.0,260.0
BR0190,5,393.0,258.0,278.0
BR0190,5,400.0,265.0,265.0
BR0190,5,400.0,265.0,255.0
BR0190,5,393.0,258.0,268.0
BR0190,5,400.0,265.0,260.0
BR0190,5,400.0,265.0,275.0
BR0190,5,400.0,265.0,270.0
BR0190,5,403.0,265.0,270.0
BR0190,5,403.0,265.0,275.0
BR0190,5,403.0,265.0,260.0
BR0191,5,390.0,262.0,238.0
BR0191,5,400.0,265.0,229.0
BR0191,5,393.0,258.0,249.0
BR0191,5,400.0,265.0,240.0
BR0191,5,400.0,255.0,240.0
BR0191,5,400.0,265.0,234.0
BR0191,5,390.0,262.0,245.0
BR0191,5,400.0,265.0,250.0
BR0191,5,393.0,258.0,244.0
BR0191,5,400.0,265.0,245.0
BR0191,5,400.0,265.0,240.0
BR0192,5,389.0,256.0,217.0
BR0192,5,390.0,262.0,228.0
BR0192,5,393.0,258.0,209.0
BR0192,5,400.0,265.0,224.0
BR0192,5,400.0,265.0,219.0
BR0192,5,400.0,265.0,204.0
BR0192,5,389.0,256.0,222.0
BR0192,5,393.0,258.0,219.0
BR0192,5,393.0,258.0,214.0
BR0192,5,400.0,265.0,214.0
BR0192,5,400.0,255.0,224.0
BR0192,5,393.0,258.0,224.0
BR0192,5,400.0,265.0,209.0
BR0193,5,389.0,290.0,281.0
BR0193,5,400.0,265.0,301.0
BR0193,5,400.0,265.0,321.0
BR0193,5,400.0,265.0,296.0
BR0193,5,389.0,290.0,299.0
BR0193,5,389.0,290.0,281.0
BR0193,5,400.0,265.0,301.0
BR0193,5,400.0,265.0,321.0
BR0193,5,400.0,265.0,296.0
BR0193,5,389.0,290.0,299.0
BR0194,5,400.0,300.0,296.0
BR0194,5,396.0,295.0,308.0
BR0194,5,398.0,297.0,303.0
BR0194,5,396.0,295.0,313.0
BR0194,5,390.0,292.0,315.0
BR0194,5,400.0,300.0,311.0
BR0194,5,400.0,300.0,301.0
BR0194,5,400.0,300.0,316.0
BR0195,5,396.0,295.0,328.0
BR0195,5,396.0,295.0,313.0
BR0195,5,400.0,300.0,311.0
BR0195,5,400.0,300.0,301.0
BR0195,5,400.0,298.0,326.0
BR0195,5,400.0,300.0,316.0
BR0195,5,396.0,295.0,328.0
BR0195,5,396.0,295.0,313.0
BR0195,5,400.0,300.0,311.0
BR0195,5,400.0,300.0,301.0
BR0195,5,400.0,298.0,326.0
BR0195,5,400.0,300.0,316.0
BR0196,5,400.0,300.0,296.0
BR0196,5,389.0,294.0,299.0
BR0196,5,396.0,295.0,293.0
BR0196,5,396.0,295.0,288.0
BR0196,5,398.0,297.0,303.0
BR0196,5,396.0,295.0,298.0
BR0196,5,398.0,297.0,288.0
BR0196,5,398.0,297.0,283.0
BR0196,5,396.0,295.0,296.0
BR0196,5,396.0,295.0,283.0
BR0196,5,400.0,300.0,290.0
BR0196,5,398.0,297.0,293.0
BR0196,5,400.0,300.0,280.0
BR0196,5,400.0,300.0,285.0
BR0196,5,400.0,300.0,301.0
BR0196,5,398.0,297.0,278.0
BR0196,5,389.0,290.0,299.0
BR0196,5,390.0,292.0,296.0
BR0197,5,390.0,292.0,212.0
BR0197,5,393.0,294.0,221.0
BR0197,5,398.0,297.0,219.0
BR0197,5,400.0,298.0,204.0
BR0197,5,396.0,295.0,209.0
BR0197,5,396.0,295.0,219.0
BR0197,5,396.0,295.0,211.0
BR0197,5,400.0,300.0,204.0
BR0197,5,400.0,300.0,214.0
BR0197,5,390.0,292.0,220.0
BR0197,5,396.0,295.0,214.0
BR0197,5,390.0,292.0,222.0
BR0197,5,398.0,297.0,209.0
BR0197,5,393.0,294.0,216.0
BR0197,5,398.0,297.0,204.0
BR0198,5,400.0,300.0,194.0
BR0198,5,390.0,292.0,211.0
BR0198,5,396.0,295.0,194.0
BR0198,5,398.0,297.0,194.0
BR0198,5,390.0,292.0,212.0
BR0198,5,391.0,292.0,198.0
BR0198,5,398.0,297.0,199.0
BR0198,5,400.0,298.0,204.0
BR0198,5,396.0,295.0,209.0
BR0198,5,396.0,295.0,211.0
BR0198,5,400.0,300.0,204.0
BR0198,5,390.0,292.0,202.0
BR0198,5,400.0,300.0,214.0
BR0198,5,396.0,295.0,204.0
BR0198,5,396.0,295.0,214.0
BR0198,5,400.0,265.0,214.0
BR0198,5,400.0,300.0,199.0
BR0198,5,398.0,297.0,209.0
BR0198,5,393.0,294.0,216.0
BR0198,5,396.0,295.0,202.0
BR0198,5,393.0,294.0,201.0
BR0198,5,398.0,297.0,204.0
BR0199,5,400.0,299.0,234.0
BR0199,5,398.0,297.0,237.0
BR0199,5,396.0,295.0,249.0
BR0199,5,400.0,300.0,250.0
BR0199,5,398.0,297.0,249.0
BR0199,5,398.0,297.0,229.0
BR0199,5,398.0,297.0,239.0
BR0199,5,400.0,300.0,245.0
BR0199,5,400.0,300.0,229.0
BR0199,5,396.0,295.0,242.0
BR0199,5,396.0,295.0,239.0
BR0199,5,391.0,292.0,239.0
BR0199,5,393.0,294.0,236.0
BR0199,5,400.0,300.0,234.0
BR0200,5,390.0,292.0,195.0
BR0200,5,400.0,300.0,194.0
BR0200,5,390.0,292.0,191.0
BR0200,5,400.0,300.0,183.0
BR0200,5,394.0,295.0,189.0
BR0200,5,396.0,295.0,194.0
BR0200,5,398.0,297.0,194.0
BR0200,5,398.0,297.0,179.0
BR0200,5,394.0,293.0,189.0
BR0200,5,391.0,292.0,198.0
BR0200,5,398.0,297.0,189.0
BR0200,5,396.0,295.0,181.0
BR0200,5,400.0,300.0,188.0
BR0200,5,398.0,297.0,184.0
BR0200,5,400.0,300.0,183.0
BR0200,5,396.0,295.0,184.0
BR0200,5,394.0,295.0,194.0
BR0200,5,396.0,295.0,189.0
BR0200,5,400.0,298.0,182.0
BR0200,5,400.0,300.0,178.0
BR0201,5,400.0,299.0,234.0
BR0201,5,398.0,297.0,237.0
BR0201,5,398.0,297.0,229.0
BR0201,5,398.0,297.0,239.0
BR0201,5,400.0,300.0,245.0
BR0201,5,400.0,300.0,229.0
BR0201,5,400.0,300.0,224.0
BR0201,5,396.0,295.0,242.0
BR0201,5,396.0,295.0,239.0
BR0201,5,391.0,292.0,239.0
BR0201,5,393.0,294.0,236.0
BR0201,5,400.0,300.0,234.0
BR0202,5,390.0,292.0,195.0
BR0202,5,400.0,300.0,194.0
BR0202,5,390.0,292.0,191.0
BR0202,5,400.0,300.0,183.0
BR0202,5,394.0,295.0,189.0
BR0202,5,396.0,295.0,194.0
BR0202,5,398.0,297.0,194.0
BR0202,5,398.0,297.0,179.0
BR0202,5,394.0,293.0,189.0
BR0202,5,398.0,297.0,189.0
BR0202,5,400.0,300.0,188.0
BR0202,5,398.0,297.0,184.0
BR0202,5,400.0,300.0,183.0
BR0202,5,396.0,295.0,184.0
BR0202,5,394.0,295.0,194.0
BR0202,5,396.0,295.0,189.0
BR0202,5,400.0,298.0,182.0
BR0202,5,400.0,300.0,178.0
BR0203,5,393.0,258.0,234.0
BR0203,5,390.0,262.0,238.0
BR0203,5,390.0,262.0,228.0
BR0203,5,400.0,265.0,224.0
BR0203,5,400.0,265.0,229.0
BR0203,5,400.0,265.0,219.0
BR0203,5,393.0,258.0,239.0
BR0203,5,390.0,262.0,236.0
BR0203,5,400.0,265.0,234.0
BR0204,5,400.0,265.0,255.0
BR0204,5,393.0,258.0,254.0
BR0204,5,388.0,255.0,255.0
BR0204,5,393.0,258.0,249.0
BR0204,5,400.0,265.0,240.0
BR0204,5,390.0,262.0,255.0
BR0204,5,400.0,265.0,234.0
BR0204,5,390.0,262.0,245.0
BR0204,5,400.0,265.0,250.0
BR0204,5,400.0,265.0,245.0
BR0204,5,400.0,265.0,240.0
BR0205,5,400.0,299.0,234.0
BR0205,5,390.0,292.0,261.0
BR0205,5,400.0,299.0,260.0
BR0205,5,398.0,297.0,237.0
BR0205,5,396.0,295.0,249.0
BR0205,5,400.0,300.0,250.0
BR0205,5,398.0,297.0,249.0
BR0205,5,398.0,297.0,239.0
BR0205,5,400.0,300.0,260.0
BR0205,5,400.0,300.0,245.0
BR0205,5,400.0,298.0,255.0
BR0205,5,396.0,295.0,242.0
BR0205,5,396.0,295.0,239.0
BR0205,5,400.0,300.0,255.0
BR0205,5,396.0,295.0,254.0
BR0205,5,400.0,300.0,234.0
BR0206,5,393.0,294.0,221.0
BR0206,5,396.0,295.0,227.0
BR0206,5,398.0,297.0,219.0
BR0206,5,396.0,295.0,209.0
BR0206,5,396.0,295.0,219.0
BR0206,5,396.0,295.0,211.0
BR0206,5,400.0,300.0,204.0
BR0206,5,400.0,300.0,214.0
BR0206,5,396.0,295.0,224.0
BR0206,5,390.0,292.0,220.0
BR0206,5,396.0,295.0,214.0
BR0206,5,400.0,300.0,224.0
BR0206,5,390.0,292.0,222.0
BR0206,5,398.0,297.0,209.0
BR0206,5,393.0,294.0,216.0
BR0206,5,398.0,297.0,224.0
BR0206,5,397.0,296.0,224.0
BR0206,5,390.0,292.0,225.0
BR0206,5,400.0,299.0,224.0
BR0207,5,393.0,294.0,221.0
