codigo_producto,volumen_producto_total,cajas_asignables_id
BR0204,76437,2bcfb295bee600aa6914bbd06f5891b6; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
BR0205,322395,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0206,540468,304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; fcc3ee3ebc86c553e5f951274d02868e
BR0207,738947,304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; fcc3ee3ebc86c553e5f951274d02868e
BR0208,8399,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 4beade23001bd00ced8d86ccb4e4606b; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0209,18727,026560e43f3fc6afe0ce89d7ddf61626; 178715e6ca333e5115401f00656608e8; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 2aaaa77d77af6aa72778a4150b345b3a; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; b9e5f64dda13af4491872ff4649b5e0c; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0209,20283,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; b9e5f64dda13af4491872ff4649b5e0c; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0210,61059,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 1c348ae6809fc040f1b83767e08a5344; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; e0d433aeaa4baf03cc4513652ee489fe
BR0211,47588,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 1c348ae6809fc040f1b83767e08a5344; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; e0d433aeaa4baf03cc4513652ee489fe
BR0212,41492,3af72f07c54a6a5e073870d3a094dcd0
BR0213,48018,73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d
BR0214,30969,026560e43f3fc6afe0ce89d7ddf61626; 73e638e77ccc20e6cca9daf3dfb3df8c; 74672f3b7169d951bca4a5beba21c127; d66062da2ea02af9a197381fef2d9894
BR0215,3685,026560e43f3fc6afe0ce89d7ddf61626; 73e638e77ccc20e6cca9daf3dfb3df8c; 74672f3b7169d951bca4a5beba21c127; d66062da2ea02af9a197381fef2d9894
BR0216,39557,3cf1a63192a337f8ff673510206eeb38; 422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52
BR0217,28667,12cda4806343d3747bf24b8ec4cdadcb; 4c289dfcdb1f9fab8de1224c88f288d0; 74672f3b7169d951bca4a5beba21c127; 881d2510504c58b1ba4b294fb0c5fc6f; f3108b9695ef6420ab92a29c97d1f222
BR0218,1962,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe
BR0219,50402,12cda4806343d3747bf24b8ec4cdadcb; 21c62b75156dd5065f3a69d3ca17bd2a; 4c289dfcdb1f9fab8de1224c88f288d0; 881d2510504c58b1ba4b294fb0c5fc6f; f3108b9695ef6420ab92a29c97d1f222
BR0220,34704,422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; fdfc2140b8ceabc8da48b6c2886fe22d
BR0221,234214,422f2d20698727bf9c992c916d6e1280; a2de065ba628ff467813c87f29407f52
BR0222,59044,2c0e605cb6fa10bcf22f05f1b2438c89; 623e13a6f27840cacf8833829b96bf96; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0223,55345,422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; fdfc2140b8ceabc8da48b6c2886fe22d
BR0224,36919,e54ba3b46441c641610ec42e56d62cfb
BR0225,76037,3cf1a63192a337f8ff673510206eeb38; 4f7f27e853f8b7512583b31ae0c2779d; de625e52b93ea2a6217778fe2b09fc61
BR0226,21489,422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; fdfc2140b8ceabc8da48b6c2886fe22d
BR0227,65067,1235d2c994be7bb77d7eef060ecf96f6; 422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; 7ac978e5f0f94fd099ec31286fb57846; 7fc0924c71d7a9bb124dcdcebcf6f950; b281d88dcd50202f658effb9caa9381f
BR0228,35941,422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; fdfc2140b8ceabc8da48b6c2886fe22d
BR0229,163735,2c0e605cb6fa10bcf22f05f1b2438c89; 623e13a6f27840cacf8833829b96bf96; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0230,2226,5540053054e3b007c2b33cf079112b44; bf4810af2c3a721abe2b0f8698dc4313
BR0231,1903,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 74672f3b7169d951bca4a5beba21c127; 881d2510504c58b1ba4b294fb0c5fc6f; f3108b9695ef6420ab92a29c97d1f222
BR0232,11594,173e7987f487b6c7b81b4264f2b747eb; 17eb41b333100d37e5061f79b4ac6d1b; 26faf9a11f723e796c11396a6a8ebbeb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; cdb9a6015047b3cac1a67886a85826eb; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0233,443344,895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0234,62226,422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; fdfc2140b8ceabc8da48b6c2886fe22d
BR0235,11326,c68517097037ec6420e21676ab2f1609
BR0236,86330,6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609
BR0237,16763,1e7a707b9183161f7ace342c7f4cd2e6; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; ca51e9959c92f5ee112b262b32b0906b
BR0238,38285,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 2e7072e1d4bab0ba69dc9fbcc31fec42; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 44dcef2d118371320d6b3f36794b10c0; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; ae15293d8a6de7c947025fc6cfa939e6; bd62436e72b572461e548cf6e4bfdd7d; f5067cc6a3b074ffb10fb6fb4be1e49b
BR0239,1535191,02d7c6680102bd11e067c00c9b71ab9c; 1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 31efc1c0803e25872c67b5cafd4452af; 4a996ddd03e81fc2dbda07eb0ca1135d; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0240,146138,02d7c6680102bd11e067c00c9b71ab9c; 1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 31efc1c0803e25872c67b5cafd4452af; 4a996ddd03e81fc2dbda07eb0ca1135d; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0241,21329,0e9b21449f720ce9684bc686b53c365a; 106bb1cf64b3899e4631853ed3545c95; 173e7987f487b6c7b81b4264f2b747eb; 17eb41b333100d37e5061f79b4ac6d1b; 26f487cc0845944e95b444daec3a1306; 26faf9a11f723e796c11396a6a8ebbeb; 41136b77a9847287fa2ca119a0fa7f1e; 44dcef2d118371320d6b3f36794b10c0; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 81b0d8fe9c9138cab4b219072e8c19c3; 9ee5a9d773daf4331eb9a9a32fd5c416; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0242,102787,173e7987f487b6c7b81b4264f2b747eb; 17eb41b333100d37e5061f79b4ac6d1b; 26faf9a11f723e796c11396a6a8ebbeb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 41136b77a9847287fa2ca119a0fa7f1e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 81b0d8fe9c9138cab4b219072e8c19c3; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0243,881020,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 7632b3c0a3c65e1b117ccd6cba79974b; 895cc0310e1ec8880587a025b4de25c5; 9317de4d372953f9cc16590fec56b525; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0244,547895,173e7987f487b6c7b81b4264f2b747eb; 17eb41b333100d37e5061f79b4ac6d1b; 26faf9a11f723e796c11396a6a8ebbeb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 41136b77a9847287fa2ca119a0fa7f1e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 6ecff7742d4a01e1ada1f078a109ba73; 76804e6b1364af327bf84306838fb3dc; 81b0d8fe9c9138cab4b219072e8c19c3; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0245,20724,1d53cb238c8997b85dde2badf022947f; 23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 31efc1c0803e25872c67b5cafd4452af; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 78a9769d0348193b1b9ddcf416284c9f; 7cbf5d32f3fb6265dbf5bed3c7e567a4; 7d5bf7157bac4cddab76a52a1d8dd41d; 8b80c8d77eb3777361876e4229da899d; 97f8ba1fc812d49f9c98d8f46da0614a; d0fa74a812078a5c185018f80142e8de; d20c085d39ceb93f1f9dbe59c29a4786; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0246,153351,02d7c6680102bd11e067c00c9b71ab9c; 1d53cb238c8997b85dde2badf022947f; 23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 31efc1c0803e25872c67b5cafd4452af; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; 7cbf5d32f3fb6265dbf5bed3c7e567a4; 7d5bf7157bac4cddab76a52a1d8dd41d; 97f8ba1fc812d49f9c98d8f46da0614a; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0247,660788,0a3dd3e01e43d4796c7cf1e84a70c57e; 30c311b6218ec6995bda8fcc413c4d17; 37d8a5bf23e3a02150027ffea6a1e7f6; 845990194eeb50cd131954a55fecd655
BR0248,576148,845990194eeb50cd131954a55fecd655
BR0249,282539,31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0250,13200,31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0251,120133,30c311b6218ec6995bda8fcc413c4d17; 845990194eeb50cd131954a55fecd655
BR0252,1170624,30c311b6218ec6995bda8fcc413c4d17; 845990194eeb50cd131954a55fecd655
BR0253,1913149,845990194eeb50cd131954a55fecd655
BR0253,2048184,845990194eeb50cd131954a55fecd655
BR0254,39317,845990194eeb50cd131954a55fecd655
BR0255,707459,35f811cd29630dfbbdb666ba25580dac
BR0256,408317,35f811cd29630dfbbdb666ba25580dac; f5bd804a90f4512d522129ccb62d549f
BR0257,115702,31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0258,128636,31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0259,38639,02d7c6680102bd11e067c00c9b71ab9c; 23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 31efc1c0803e25872c67b5cafd4452af; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; 7d5bf7157bac4cddab76a52a1d8dd41d; c68517097037ec6420e21676ab2f1609; edebe6dd9669ec03369694b6dbbd4c54
BR0260,16557,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; c8c092bbf8da5f80452c66c38d27305f
BR0261,28626,623e13a6f27840cacf8833829b96bf96; 67e5f2924f62dfd36097f40431a1322b; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0262,9883,623e13a6f27840cacf8833829b96bf96; 67e5f2924f62dfd36097f40431a1322b; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0263,47162,1235d2c994be7bb77d7eef060ecf96f6; 22a6616ef34a0a850df2b9b66c6692d5; 623e13a6f27840cacf8833829b96bf96; 67e5f2924f62dfd36097f40431a1322b; 7020820d5a0bbcdbce99d2bacc1b842c; 753d01aabf3b6395956963f247d3e588; d2932d6ed51161bd7a1ea59210d291e9; fdfc2140b8ceabc8da48b6c2886fe22d
BR0264,163709,22a6616ef34a0a850df2b9b66c6692d5; 2c0e605cb6fa10bcf22f05f1b2438c89; 623e13a6f27840cacf8833829b96bf96; 7020820d5a0bbcdbce99d2bacc1b842c; 753d01aabf3b6395956963f247d3e588; d2932d6ed51161bd7a1ea59210d291e9; e44f97bd70a4b2cae9c6a92f763a956e; fdfc2140b8ceabc8da48b6c2886fe22d
BR0265,68585,1235d2c994be7bb77d7eef060ecf96f6; 22a6616ef34a0a850df2b9b66c6692d5; 422f2d20698727bf9c992c916d6e1280; 67e5f2924f62dfd36097f40431a1322b; 7fc0924c71d7a9bb124dcdcebcf6f950; b281d88dcd50202f658effb9caa9381f; fdfc2140b8ceabc8da48b6c2886fe22d
BR0266,32727,41136b77a9847287fa2ca119a0fa7f1e; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; b9a729f7ac411dc4783dea402bf4e617; cdb9a6015047b3cac1a67886a85826eb
BR0267,161176,0a3dd3e01e43d4796c7cf1e84a70c57e; 30c311b6218ec6995bda8fcc413c4d17; 37d8a5bf23e3a02150027ffea6a1e7f6; 845990194eeb50cd131954a55fecd655
BR0268,327106,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0269,91498,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 56ae1229b9584ad7debf6e1ab60c6098; 5d308e9530868734eb31436eaaaf27af; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; d81b530895a2d13487237f6d150a1ad3; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0270,50204,51aad97f31764e75e2acc0338a14bf47; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8160c89bbb62d764c17dc0473fdc343d; d81b530895a2d13487237f6d150a1ad3; fce36b1b860f566c05d3e06484e6f4e2
BR0271,51599,304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 56ae1229b9584ad7debf6e1ab60c6098; 5d219924f97f53b637007a637c7ee7e6; 5d308e9530868734eb31436eaaaf27af; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; d81b530895a2d13487237f6d150a1ad3; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; fcc3ee3ebc86c553e5f951274d02868e
BR0272,39097,1e7a707b9183161f7ace342c7f4cd2e6; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb
BR0273,26831,0378f85c226113f4ac40fd360217bb8a; 29a2bc4fc890e39d70390e626d735e03; 304075b644c240eec0e5f51ec37ab9e1; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 76a07688b6827caad810f08f88a895b2; 76f02fc8024ed33733b8fd8029000089; 7da91c27eac81d6700500603e8a6f2b6; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2a1bd10e103dae56072fe8ba4f0ca15; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0274,19222,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 173e7987f487b6c7b81b4264f2b747eb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0275,61369,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; bb1778b417b37db9194a7958762985ee; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0276,66448,12cda4806343d3747bf24b8ec4cdadcb; 1e88f58b415233ddb0092e1d2c28df9b; 3d854c34dff8fe0ca450fb0ddff18030; 4e09bb5ee16a086bf02ca2d39b2d5804; 602053d7a0560b9b10fe94d89ec4e1ff; 74672f3b7169d951bca4a5beba21c127; 82d3c21174d8acabb19ba02e45548e28; 881d2510504c58b1ba4b294fb0c5fc6f; a605d791d310a87baa2feab30fb797ca; bb1778b417b37db9194a7958762985ee; bee1ee50d857c700c72bb718c6f645db; dbb291248e849bc6807762eb48e5f5cf; e0d433aeaa4baf03cc4513652ee489fe; f3108b9695ef6420ab92a29c97d1f222
BR0277,79676,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 7632b3c0a3c65e1b117ccd6cba79974b; 895cc0310e1ec8880587a025b4de25c5; 9317de4d372953f9cc16590fec56b525; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0278,68416,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 7632b3c0a3c65e1b117ccd6cba79974b; 895cc0310e1ec8880587a025b4de25c5; 9317de4d372953f9cc16590fec56b525; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6
BR0279,90724,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 173e7987f487b6c7b81b4264f2b747eb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
